age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
46,Private,290795,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Other,Male,13,1,40,United-States,<=50K
31,Private,314816,Bachelors,15,Divorced,Adm-clerical,Not-in-family,White,Male,-14,0,58,United-States,<=50K
19,Private,202234,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,2855,0,40,United-States,<=50K
30,Private,166723,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-3,-1,40,United-States,<=50K
27,Private,208106,1st-4th,8,Never-married,Machine-op-inspct,Other-relative,White,Male,-9,0,35,United-States,<=50K
39,Private,220512,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,1,0,72,Mexico,>50K
26,Local-gov,180895,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,7,-1,40,United-States,<=50K
25,Self-emp-not-inc,22236,11th,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-9,-1,58,United-States,<=50K
37,Local-gov,38551,Assoc-acdm,13,Divorced,?,Unmarried,Amer-Indian-Eskimo,Male,-12,0,35,United-States,<=50K
38,Private,51711,11th,7,Married-civ-spouse,Sales,Husband,White,Male,-10,-1,40,United-States,<=50K
52,Private,49073,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,-13,-1,40,United-States,<=50K
26,Private,280906,Assoc-acdm,13,Never-married,Priv-house-serv,Own-child,Other,Female,3403,1,24,United-States,<=50K
57,Private,136512,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,-53,0,40,United-States,<=50K
42,Self-emp-not-inc,302642,10th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,-31,0,22,United-States,<=50K
40,State-gov,24354,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-4,0,45,United-States,<=50K
44,Private,280991,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,-1,40,United-States,>50K
39,Private,190028,11th,4,Married-civ-spouse,Protective-serv,Husband,Black,Male,-27,1,40,Peru,>50K
42,Private,317996,Masters,7,Married-civ-spouse,Transport-moving,Husband,White,Male,2877,1,40,United-States,>50K
33,Self-emp-not-inc,215505,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-18,0,40,United-States,<=50K
25,Private,272293,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,11,-1,35,United-States,<=50K
18,Private,260737,12th,16,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,-37,1,40,Trinadad&Tobago,<=50K
20,Private,169481,9th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,-13,0,40,Mexico,<=50K
43,Private,278024,1st-4th,2,Divorced,Machine-op-inspct,Not-in-family,White,Male,-26,0,40,Mexico,<=50K
41,Self-emp-inc,78520,9th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,7631,-1,40,Cambodia,>50K
45,Private,214755,9th,13,Never-married,Other-service,Not-in-family,Black,Female,-7,0,40,United-States,<=50K
37,Federal-gov,267574,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-26,0,40,United-States,<=50K
24,Private,359069,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,-19,0,36,Thailand,<=50K
22,Private,263460,Preschool,4,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,-7,1,69,United-States,<=50K
58,Private,281786,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,-6,0,40,Philippines,>50K
49,Private,36163,Assoc-acdm,13,Widowed,Machine-op-inspct,Unmarried,White,Female,-14,0,40,United-States,<=50K
25,Private,104656,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,1,0,49,United-States,<=50K
54,Private,233413,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,-5,0,40,United-States,>50K
54,Private,278006,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,1,63,United-States,>50K
58,Private,123811,9th,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,12,Mexico,<=50K
62,Private,161195,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,-26,1,40,United-States,<=50K
18,Private,228987,12th,8,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,-28,-1,40,United-States,<=50K
34,Private,361689,1st-4th,2,Widowed,Machine-op-inspct,Not-in-family,White,Male,-18,-1,37,Mexico,<=50K
39,Self-emp-inc,205678,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3606,-1,61,United-States,>50K
21,Private,205263,11th,13,Separated,Sales,Unmarried,White,Female,-18,0,30,United-States,<=50K
70,Self-emp-inc,270589,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Male,-20,0,43,United-States,<=50K
39,Private,140974,7th-8th,4,Divorced,Farming-fishing,Unmarried,White,Female,-24,0,40,Dominican-Republic,<=50K
49,Private,49819,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-48,0,40,United-States,>50K
44,Private,200740,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,3,0,40,United-States,<=50K
41,Private,210123,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,-21,-1,40,Italy,<=50K
67,Self-emp-not-inc,182615,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,2866,0,29,United-States,<=50K
45,Private,258492,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,10,0,35,Philippines,>50K
46,Private,163090,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,-26,0,40,United-States,<=50K
45,Private,133303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,0,43,South,>50K
25,Private,193116,Some-college,10,Never-married,Tech-support,Own-child,White,Male,4,0,57,United-States,<=50K
18,Private,42697,12th,8,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,-46,0,22,United-States,<=50K
61,Private,191197,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Other,Male,-10,0,19,United-States,<=50K
48,Self-emp-not-inc,341797,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,4,0,35,United-States,>50K
46,Private,117714,Bachelors,14,Divorced,Sales,Not-in-family,White,Female,-9,0,36,United-States,<=50K
27,Private,247623,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,-18,0,30,United-States,<=50K
40,Private,222553,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-19,1,40,United-States,>50K
41,Private,154586,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-10,0,40,United-States,<=50K
27,?,93438,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,12,-1,30,United-States,<=50K
32,Private,239770,HS-grad,9,Separated,Sales,Not-in-family,White,Female,-10,0,40,United-States,<=50K
35,Private,149834,Assoc-acdm,10,Divorced,Adm-clerical,Unmarried,White,Female,-18,-1,30,United-States,<=50K
44,Private,89220,11th,6,Widowed,Priv-house-serv,Unmarried,White,Female,5,0,30,United-States,<=50K
58,Private,207328,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,-34,-1,40,United-States,<=50K
18,Private,159915,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Female,-12,0,23,United-States,<=50K
44,Private,87294,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,-29,0,40,United-States,<=50K
25,Private,54673,Some-college,10,Never-married,Transport-moving,Other-relative,Black,Male,-21,-2,30,Ireland,<=50K
44,Self-emp-inc,298052,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,-8,0,40,United-States,<=50K
74,Self-emp-inc,119163,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,-29,0,40,United-States,<=50K
35,Private,205961,Some-college,10,Never-married,Armed-Forces,Not-in-family,White,Male,-20,1,40,United-States,<=50K
17,Private,230103,Some-college,10,Never-married,Tech-support,Own-child,White,Male,-15,-1,24,United-States,<=50K
52,Self-emp-not-inc,88109,9th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,-20,0,55,United-States,>50K
43,Private,115243,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,-29,0,40,Philippines,>50K
23,State-gov,297359,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,13876,0,40,United-States,<=50K
45,Private,191739,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,-26,0,30,United-States,<=50K
51,Private,233980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-25,0,40,England,>50K
51,?,44462,10th,15,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,-17,0,36,United-States,>50K
29,Private,389302,Some-college,10,Married-AF-spouse,Tech-support,Wife,White,Female,-27,-1,21,Hungary,>50K
60,?,255718,Some-college,10,Divorced,?,Not-in-family,White,Female,-30,0,19,United-States,<=50K
45,Private,331702,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,-12,0,40,United-States,<=50K
63,Local-gov,42025,10th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,2496,-1,68,United-States,<=50K
49,State-gov,286583,Preschool,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-12,0,40,Mexico,<=50K
57,Private,221874,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,-17,0,40,Dominican-Republic,<=50K
45,Private,152793,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-11,-1,40,United-States,>50K
67,?,16132,10th,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,3666,0,40,United-States,<=50K
52,Private,186096,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,2,0,40,Mexico,>50K
40,Local-gov,270240,9th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,-20,0,57,United-States,>50K
56,Private,263962,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-2,0,40,United-States,<=50K
50,Self-emp-inc,329980,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-3,0,58,United-States,>50K
37,Private,164048,5th-6th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3684,0,40,Scotland,>50K
17,Private,167917,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-9,0,30,United-States,<=50K
45,Local-gov,29473,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-1,1,40,United-States,>50K
42,Private,199749,Masters,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,3633,0,40,India,<=50K
56,Self-emp-inc,37261,7th-8th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-5,0,40,United-States,>50K
27,Private,190399,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,-8,0,40,Puerto-Rico,>50K
43,Private,358602,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,-20,-1,40,Guatemala,<=50K
46,Private,90286,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,14410,0,40,United-States,<=50K
44,Private,128339,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,-13,0,36,United-States,<=50K
37,Private,118087,9th,5,Separated,Adm-clerical,Unmarried,Black,Male,-11,1,40,United-States,>50K
24,Private,212725,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,-1,40,United-States,>50K
20,?,191802,Some-college,10,Never-married,?,Own-child,White,Female,1,0,20,United-States,<=50K
40,Private,289091,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,-9,0,61,United-States,<=50K
49,Private,230857,Assoc-acdm,13,Married-civ-spouse,Transport-moving,Husband,White,Male,-9,0,40,United-States,>50K
40,Private,354976,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-34,0,40,United-States,<=50K
20,Private,295616,Some-college,10,Never-married,Tech-support,Own-child,White,Male,16,-1,44,United-States,<=50K
23,Private,236763,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Male,0,1,44,United-States,<=50K
49,Private,14852,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,-6,0,40,United-States,>50K
40,Private,460137,11th,4,Married-spouse-absent,Other-service,Other-relative,White,Male,-13,0,22,Mexico,<=50K
23,Private,286011,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,-8,0,40,United-States,<=50K
50,Private,125992,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,-4,0,40,United-States,>50K
43,Private,189330,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7161,0,40,United-States,>50K
37,Private,49125,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,-32,0,40,United-States,<=50K
41,Private,157514,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,-13,0,35,United-States,<=50K
43,Private,289141,Some-college,10,Widowed,Adm-clerical,Not-in-family,Black,Female,-5,0,40,United-States,<=50K
48,Private,189121,Bachelors,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,-18,0,65,United-States,>50K
21,Private,274574,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,-37,0,40,United-States,<=50K
18,Private,350925,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,-7,0,19,United-States,<=50K
48,Private,302323,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-17,0,40,United-States,>50K
23,?,233774,HS-grad,9,Widowed,Other-service,Own-child,White,Female,-20,0,22,United-States,<=50K
28,Private,406474,11th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,-13,0,40,United-States,<=50K
35,Private,237138,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,-26,0,40,Scotland,<=50K
27,Private,185176,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,-15,0,40,United-States,<=50K
43,Self-emp-inc,44928,Doctorate,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,-19,0,40,United-States,>50K
41,Private,81735,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,-11,1,40,United-States,<=50K
21,Federal-gov,404488,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,3013,0,45,India,<=50K
20,Private,191797,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,-10,0,22,United-States,<=50K
46,Self-emp-not-inc,23306,9th,5,Never-married,Farming-fishing,Own-child,White,Male,-31,1885,72,United-States,<=50K
47,Federal-gov,267471,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,6,0,40,United-States,>50K
41,Private,170544,Assoc-acdm,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,8,0,40,United-States,<=50K
44,Private,140373,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,-34,0,40,Hungary,<=50K
53,Private,256424,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-26,0,22,Mexico,<=50K
20,Private,790067,Some-college,10,Never-married,Other-service,Own-child,White,Male,2,-1,19,United-States,<=50K
46,Private,162679,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Other,Female,-9,0,40,Jamaica,<=50K
40,Private,180974,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3340,0,44,United-States,>50K
31,Private,102872,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,6,0,29,France,>50K
51,Private,167620,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-11,0,40,United-States,>50K
46,Self-emp-inc,149228,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15219,1834,49,United-States,>50K
49,Private,409858,Doctorate,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,-22,0,40,Puerto-Rico,<=50K
31,Private,40047,Bachelors,13,Never-married,Prof-specialty,Own-child,Other,Female,-5,0,40,Jamaica,>50K
42,Private,55481,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-44,0,40,United-States,<=50K
48,Local-gov,383243,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3448,1,44,United-States,>50K
21,Private,259692,11th,8,Never-married,Prof-specialty,Unmarried,White,Female,-23,2,45,United-States,<=50K
56,Private,192003,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,8,0,20,Canada,<=50K
25,Local-gov,94078,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,13,-1,40,United-States,<=50K
45,Private,155466,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-15,0,40,United-States,>50K
39,Never-worked,349330,HS-grad,9,Separated,?,Husband,Black,Male,-10,0,40,Poland,<=50K
40,Private,78428,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,-20,-1,21,United-States,>50K
41,Private,319322,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,-18,0,36,United-States,<=50K
56,Private,94831,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-18,1,40,Mexico,>50K
50,Local-gov,18371,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-16,-1,40,United-States,<=50K
52,Private,58963,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,-7,0,45,United-States,>50K
36,Private,220832,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-4,0,43,United-States,>50K
36,Private,266164,1st-4th,5,Never-married,Machine-op-inspct,Own-child,Black,Male,-34,1,40,Jamaica,<=50K
29,State-gov,16846,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,5,0,45,United-States,<=50K
47,Private,7975,HS-grad,5,Married-civ-spouse,Transport-moving,Husband,White,Male,-15,1,56,Greece,>50K
42,Private,245974,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-19,0,45,United-States,>50K
47,Federal-gov,368856,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Male,-37,0,40,United-States,>50K
43,Local-gov,263785,10th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3017,0,40,United-States,<=50K
38,Private,29915,1st-4th,2,Widowed,Farming-fishing,Other-relative,White,Male,26,0,20,Mexico,<=50K
46,Private,123441,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-1,1,40,United-States,>50K
32,State-gov,232925,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,-40,1,40,United-States,<=50K
44,Private,76483,Assoc-voc,14,Divorced,Adm-clerical,Unmarried,White,Female,-13,0,45,United-States,>50K
29,Private,97418,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-18,0,40,India,<=50K
26,Private,191555,HS-grad,9,Married-civ-spouse,Sales,Other-relative,Black,Male,-5,0,40,Peru,<=50K
22,Private,24407,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,-31,0,40,United-States,<=50K
30,Private,266301,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,-42,0,40,United-States,<=50K
37,Private,99610,7th-8th,3,Married-civ-spouse,Sales,Husband,White,Male,-46,0,40,Iran,<=50K
52,Self-emp-not-inc,79805,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15291,1,89,United-States,>50K
44,Private,154364,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,-4,0,44,United-States,<=50K
42,Self-emp-not-inc,188090,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-3,-1,40,United-States,<=50K
48,Federal-gov,335686,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,-20,1,55,United-States,>50K
19,Private,139840,HS-grad,9,Never-married,Other-service,Own-child,White,Male,-23,0,71,Peru,<=50K
38,Local-gov,21103,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,-22,0,36,United-States,<=50K
26,Private,63339,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-16,0,35,United-States,>50K
23,Private,263987,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,3,0,40,United-States,<=50K
30,State-gov,16981,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-33,0,49,United-States,<=50K
41,Local-gov,30967,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,-31,1,30,United-States,<=50K
